t,tau_cmd,tau_meas,tau_pred,q,dq_raw,dq_filt,ddq
15.677858644,-1.436045315,-1.386999965,-1.357263905,12.793263435,-5.078907967,-4.660043951,-21.258184926
15.688290849,-1.444288211,-1.348999977,-1.372298851,12.723450661,-5.305800915,-4.884434889,-21.516646211
15.698756455,-1.451996347,-1.386999965,-1.377053642,12.671090126,-5.532693863,-5.109695239,-21.508399446
15.709263545,-1.459166626,-1.406000018,-1.383324024,12.601277351,-5.759586334,-5.335522726,-21.539067635
15.719742868,-1.465747879,-1.406000018,-1.389680592,12.531463623,-5.986479282,-5.561720445,-21.571751648
15.730246434,-1.471770478,-1.368000031,-1.394994237,12.461650848,-6.213372231,-5.788159746,-21.577288681
15.740738856,-1.477210704,-1.424999952,-1.400472037,12.391838074,-6.440264702,-6.014756517,-21.586984593
15.751245046,-1.482079124,-1.386999965,-1.416152392,12.322024345,-6.667157650,-6.241456205,-21.860812038
15.761759421,-1.486369425,-1.348999977,-1.429745828,12.234758377,-6.911503792,-6.474287774,-22.077023393
15.772244053,-1.490066242,-1.386999965,-1.440434801,12.164944649,-7.138396740,-6.705055760,-22.219228165
15.782743409,-1.493185054,-1.424999952,-1.460035240,12.077678680,-7.382742882,-6.940541953,-22.589440588
15.793229755,-1.495716262,-1.386999965,-1.462492452,11.990411758,-7.627089024,-7.179106846,-22.513939719
15.803756747,-1.497669511,-1.444000006,-1.466685779,11.903145790,-7.853981495,-7.413615747,-22.485760353
15.814241004,-1.499028742,-1.368000031,-1.482886051,11.815878868,-8.098327637,-7.651542942,-22.766503084
15.824756044,-1.499803956,-1.406000018,-1.475114936,11.728612900,-8.342674255,-7.891700792,-22.425214276
15.835461092,-1.499987936,-1.424999952,-1.461982321,11.641345978,-8.569566727,-8.127249120,-21.947779536
15.846360757,-1.499547771,-1.444000006,-1.483645296,11.536626816,-8.813912392,-8.365854392,-22.369581596
15.856898515,-1.498520436,-1.406000018,-1.503715484,11.431906700,-9.058259010,-8.606454696,-22.748975469
15.867303032,-1.496926038,-1.424999952,-1.502936838,11.327186584,-9.285151482,-8.842291732,-22.591274072
15.877909362,-1.494708111,-1.444000006,-1.492717389,11.222467422,-9.529498100,-9.081085722,-22.187381910
15.888927558,-1.491771411,-1.462999940,-1.503632539,11.117747307,-9.773843765,-9.321808836,-22.329637674
15.899282750,-1.488424865,-1.462999940,-1.514667807,10.995573997,-10.000736237,-9.557726008,-22.477806674
15.909783144,-1.484452354,-1.424999952,-1.491172012,10.890854836,-10.227629662,-9.790507561,-21.733634640
15.920332843,-1.479875569,-1.406000018,-1.481704327,10.768681526,-10.437068939,-10.015178021,-21.357445890
15.930858509,-1.474726021,-1.444000006,-1.478734006,10.663961411,-10.663961411,-10.240620597,-21.149053792
15.941389455,-1.468992960,-1.177999973,-1.445923091,10.541789055,-10.873401642,-10.460502597,-20.171192928
15.951875745,-1.462709063,-0.968999982,-1.366151915,10.419615746,-11.047934532,-10.664626455,-17.986502697
15.962531818,-1.455738020,-0.759999990,-1.263047437,10.297442436,-11.170106888,-10.840273386,-15.214212402
15.973377588,-1.448039815,-0.797999978,-1.159493608,10.175269127,-11.274827003,-10.991274303,-12.444659713
15.983990348,-1.439921152,-0.778999984,-1.060380234,10.053096771,-11.327186584,-11.107998824,-9.810080811
15.994990048,-1.430898418,-0.854999959,-0.979984448,9.913470268,-11.379547119,-11.202357817,-7.673230680
16.005862502,-1.421375562,-0.703000009,-0.913715760,9.791296959,-11.414453506,-11.276057914,-5.914244917
16.016556496,-1.411426640,-0.778999984,-0.858236848,9.669123650,-11.431906700,-11.330213048,-4.446055117
16.027395640,-1.400757482,-0.874000013,-0.821986480,9.546951294,-11.449359894,-11.371614805,-3.483219377
16.037870287,-1.389891509,-0.759999990,-0.788424079,9.424777985,-11.466813087,-11.404694792,-2.594840777
16.048554320,-1.378250193,-0.778999984,-0.752877365,9.302604675,-11.466813087,-11.426279975,-1.661782793
16.059409556,-1.365849886,-0.759999990,-0.742373622,9.180432320,-11.466813087,-11.440364629,-1.381577991
16.069841317,-1.353394458,-0.778999984,-0.735882462,9.058259010,-11.484266281,-11.455619800,-1.204594963
16.080385725,-1.340272770,-0.703000009,-0.719730362,8.936085701,-11.484266281,-11.465574026,-0.780536786
16.090905702,-1.326653868,-0.778999984,-0.709472329,8.831365585,-11.484266281,-11.472069307,-0.511120639
16.101357475,-1.312606666,-0.817000031,-0.702779407,8.709193230,-11.484266281,-11.476307574,-0.335338050
16.111778743,-1.298093235,-0.722000003,-0.698273330,8.587019920,-11.484266281,-11.479073106,-0.217041920
16.122591188,-1.282505661,-0.817000031,-0.695244299,8.464846611,-11.484266281,-11.480877657,-0.137553832
16.133498541,-1.266241535,-0.817000031,-0.693401273,8.342674255,-11.484266281,-11.482055154,-0.089142625
16.144429402,-1.249405397,-0.740999937,-0.692208510,8.203047752,-11.484266281,-11.482823488,-0.057808353
16.155540821,-1.231747590,-0.817000031,-0.691430386,8.080874443,-11.484266281,-11.483324837,-0.037366713
16.166565234,-1.213694043,-0.778999984,-0.690942320,7.958701611,-11.484266281,-11.483651975,-0.024537638
16.177559820,-1.195167367,-0.874000013,-0.690619773,7.836528301,-11.484266281,-11.483865437,-0.016060912
16.188509938,-1.176205420,-0.778999984,-0.690408171,7.696901798,-11.484266281,-11.484004724,-0.010500324
16.199495547,-1.156678504,-0.854999959,-0.690268045,7.574728966,-11.484266281,-11.484095611,-0.006818795
16.210577381,-1.136478077,-0.874000013,-0.690178202,7.452556133,-11.484266281,-11.484154917,-0.004457756
16.221363166,-1.116341044,-0.740999937,-0.690122241,7.312929630,-11.484266281,-11.484193614,-0.002986095
16.231889335,-1.096243762,-0.664999962,-0.690083940,7.190756321,-11.484266281,-11.484218865,-0.001979583
16.242461410,-1.075624464,-0.797999978,-0.690057154,7.068583488,-11.484266281,-11.484235341,-0.001276355
16.253375092,-1.053890941,-0.893000007,-0.690039993,6.946410656,-11.484266281,-11.484246092,-0.000825727
16.263788973,-1.032736767,-0.722000003,-0.690029720,6.824237347,-11.484266281,-11.484253108,-0.000555616
16.274267495,-1.011049664,-0.835999966,-0.690022244,6.702064514,-11.484266281,-11.484257685,-0.000359359
16.284910437,-0.988618558,-0.817000031,-0.690017432,6.579891205,-11.484266281,-11.484260672,-0.000233015
16.295380222,-0.966164138,-0.797999978,-0.690014420,6.457718372,-11.484266281,-11.484262621,-0.000153863
16.305838261,-0.943359256,-0.759999990,-0.690012383,6.352998257,-11.484266281,-11.484263893,-0.000100393
16.316326953,-0.920119350,-0.797999978,-0.690011040,6.230825424,-11.484266281,-11.484264723,-0.000065125
16.326955833,-0.896201981,-0.740999937,-0.690010152,6.108652592,-11.484266281,-11.484265264,-0.000041811
16.337842491,-0.871331720,-0.703000009,-0.690009592,5.986479282,-11.484266281,-11.484265618,-0.000027106
16.348348671,-0.846982634,-0.740999937,-0.690009253,5.864306450,-11.484266281,-11.484265848,-0.000018194
16.358733554,-0.822588195,-0.722000003,-0.690009015,5.742133141,-11.484266281,-11.484265999,-0.000011934
16.369227211,-0.797618116,-0.740999937,-0.690008854,5.619960308,-11.484266281,-11.484266097,-0.000007720
16.379764365,-0.772230545,-0.740999937,-0.690008752,5.497786999,-11.484266281,-11.484266161,-0.000005030
16.390245929,-0.746674662,-0.759999990,-0.690008685,5.375614166,-11.484266281,-11.484266203,-0.000003275
16.400949199,-0.720277527,-0.740999937,-0.690008640,5.253440857,-11.484266281,-11.484266230,-0.000002090
16.411939910,-0.692866499,-0.722000003,-0.678316469,5.131268024,-11.484266281,-11.484266248,0.302762559
16.422267199,-0.666838860,-0.684000015,-0.660171839,5.009094715,-11.466813087,-11.478201534,0.769074457
16.432772193,-0.640104167,-0.664999962,-0.648219315,4.886921883,-11.449359894,-11.468179493,1.072736071
16.443344411,-0.612945025,-0.646000028,-0.640254419,4.764749050,-11.431906700,-11.455575237,1.271633536
16.453920454,-0.585532515,-0.588999987,-0.634348793,4.642575741,-11.414453506,-11.441286048,1.416224279
16.464316429,-0.558359886,-0.607999980,-0.619220850,4.537856102,-11.397000313,-11.425897414,1.798982458
16.474776124,-0.530804349,-0.550999999,-0.598944285,4.415682793,-11.362092972,-11.403726319,2.311106931
16.485391767,-0.502627064,-0.569999993,-0.574508391,4.293509960,-11.327186584,-11.377129900,2.928354956
16.496000100,-0.474268142,-0.532000005,-0.549562784,4.171337128,-11.274827003,-11.341581165,3.553580865
16.506997691,-0.444668581,-0.493999988,-0.522670844,4.049163818,-11.222467422,-11.300190912,4.225799650
16.517938950,-0.415030998,-0.417999983,-0.486332066,3.926990747,-11.152653694,-11.248923924,5.136880906
16.528310124,-0.386774486,-0.474999994,-0.461504464,3.822271109,-11.082840919,-11.191212550,5.746126021
16.538753304,-0.358172466,-0.437000006,-0.449053666,3.700098038,-11.013027191,-11.129295789,6.032425582
16.549289725,-0.329174458,-0.379999995,-0.439810279,3.577924967,-10.943214417,-11.064635280,6.234070245
16.559785975,-0.300157897,-0.342000008,-0.421464631,3.473205328,-10.873401642,-10.998184436,6.670370618
16.570296812,-0.270983280,-0.323000014,-0.397478143,3.368485451,-10.786134720,-10.924500314,7.248520166
16.580770325,-0.241806447,-0.303999990,-0.370182762,3.246312380,-10.698868752,-10.846096703,7.909599981
16.591274577,-0.212449338,-0.284999996,-0.340746709,3.141592741,-10.594148636,-10.758548498,8.620778641
16.601773796,-0.183023066,-0.246999994,-0.320301174,3.036872864,-10.489428520,-10.665033309,9.095671116
16.612265489,-0.153546280,-0.266000003,-0.298236706,2.932153225,-10.384709358,-10.567624906,9.610214774
16.622929320,-0.123524394,-0.171000004,-0.282901693,2.827433348,-10.262536049,-10.461611067,9.945482939
16.633539324,-0.093604497,-0.189999998,-0.266400877,2.722713709,-10.157815933,-10.356046778,10.311201353
16.644525969,-0.062583177,-0.133000001,-0.243891863,2.617993832,-10.018189430,-10.238646376,10.825597180
16.655385179,-0.031895251,-0.075999998,-0.213930641,2.513274193,-9.896017075,-10.119587791,11.531998250
16.665833807,-0.002354854,-0.075999998,-0.181466259,2.408554316,-9.756390572,-9.993382160,12.299049663
16.676287021,0.027199420,-0.037999999,-0.154303622,2.303834677,-9.616764069,-9.862512976,12.926094514
16.686784458,0.056868083,-0.018999999,-0.124572350,2.216568232,-9.459684372,-9.722536029,13.614341684
16.697286513,0.086527516,-0.056999996,-0.093382310,2.111848354,-9.302604675,-9.576616131,14.336897222
16.707831174,0.116273146,0.000000000,-0.057724333,2.024581909,-9.128071785,-9.420753643,15.169349968
16.718269282,0.145672997,0.000000000,-0.024200900,1.937315464,-8.953538895,-9.258403469,15.942745872
16.728837379,0.175381477,0.075999998,0.009935201,1.850049019,-8.761552811,-9.085755257,16.726000862
16.739319314,0.204779030,0.075999998,0.036150130,1.762782574,-8.569566727,-8.906387422,17.300221045
16.749826182,0.234166277,0.094999999,0.067256344,1.675516129,-8.377580643,-8.722634933,17.998542201
16.760239124,0.263200233,0.094999999,0.109174078,1.588249564,-8.168141365,-8.529956667,18.971618435
16.770759792,0.292431542,0.171000004,0.133800072,1.518436432,-7.941247940,-8.325389142,19.489997398
16.781317859,0.321651136,0.208999991,0.157414870,1.431169987,-7.731808662,-8.119128756,19.981204543
16.791768797,0.350448827,0.208999991,0.182355578,1.361356854,-7.504915714,-7.905698862,20.502564452
16.802364714,0.379507120,0.227999985,0.202318008,1.291543603,-7.278022766,-7.687590756,20.892285289
16.813080914,0.408741259,0.266000003,0.236206230,1.221730471,-7.033677101,-7.460365489,21.637292518
16.823918202,0.438136078,0.303999990,0.278492055,1.151917338,-6.771877289,-7.221126082,22.592746187
16.834612810,0.466964716,0.323000014,0.313659939,1.082104087,-6.510077953,-6.974047435,23.359311469
16.845546132,0.496240588,0.379999995,0.355063205,1.012290955,-6.230825424,-6.715788843,24.280819684
16.856437931,0.525195732,0.342000008,0.410173149,0.959931076,-5.934119225,-6.444170279,25.549466080
16.866930874,0.552881330,0.417999983,0.452283684,0.907571197,-5.654866695,-6.169899026,26.479950295
16.877447118,0.580411400,0.474999994,0.499201387,0.855211318,-5.358160973,-5.887832128,27.530368093
16.887833891,0.607378712,0.455999970,0.542911997,0.802851439,-5.044001579,-5.594613566,28.491235753
16.898284415,0.634276559,0.493999988,0.562505648,0.767944872,-4.729842186,-5.294118376,28.823359549
16.908848881,0.661217477,0.513000011,0.587245701,0.733038306,-4.415682793,-4.988875079,29.285978591
16.919442208,0.687968713,0.569999993,0.626171676,0.680678427,-4.084070683,-4.674469012,30.110593379
16.929933770,0.714192638,0.569999993,0.672384485,0.645771801,-3.752457857,-4.354083852,31.120411231
16.940355107,0.739964547,0.569999993,0.695583711,0.628318548,-3.403392076,-4.023732603,31.528488271
16.950904803,0.765763023,0.664999962,0.703846434,0.593411922,-3.071779490,-3.692943058,31.549534232
16.961525065,0.791428190,0.607999980,0.719708787,0.575958669,-2.722713709,-3.355802793,31.763666221
16.972453877,0.817507794,0.703000009,0.766053818,0.558505356,-2.356194496,-3.008453781,32.761182740
16.982958169,0.842247529,0.722000003,0.809215443,0.541052043,-1.989675403,-2.654443450,33.672381262
16.993790398,0.867413705,0.703000009,0.841175310,0.541052043,-1.605702877,-2.290021703,34.287442324
17.004250066,0.891371260,0.778999984,0.870238153,0.523598790,-1.239183784,-1.924871159,34.827060946
17.014948706,0.915517653,0.778999984,0.844722865,0.523598790,-0.855211318,-1.553180277,33.949583826
17.025366262,0.938671960,0.874000013,0.746499566,0.523598790,-0.558505356,-1.207545539,31.204554121
17.035778610,0.961453027,0.874000013,0.623616762,0.523598790,-0.331612557,-0.903171859,27.845038407
17.046269146,0.984030606,0.874000013,0.510446340,0.523598790,-0.104719758,-0.625721632,24.752722994
17.056750300,1.006203750,0.911999941,0.417491683,0.541052043,0.069813170,-0.384033636,22.204744010
17.067262815,1.028048738,0.949999988,0.346722259,0.541052043,0.261799395,-0.159616265,20.241315927
17.077767654,1.049474559,0.968999982,1.143033518,0.541052043,0.418879032,0.041402244,18.404326822
17.088278392,1.070500594,0.987999976,1.102039426,0.558505356,0.575958669,0.227152650,17.234470801
17.098742929,1.091016799,1.006999969,1.074991707,0.558505356,0.733038306,0.402940389,16.431561357
17.109282478,1.111250991,1.044999957,1.058559217,0.575958669,0.890117943,0.572227342,15.907320764
17.119759206,1.130929932,1.064000010,1.050751317,0.593411922,1.047197580,0.737272434,15.608884697
17.130253050,1.150198900,1.044999957,1.044315256,0.610865235,1.204277158,0.899549628,15.347586123
17.140789105,1.169092629,1.101999998,1.042620187,0.628318548,1.361356854,1.060020769,15.210107186
17.151276028,1.187440386,1.101999998,1.044171681,0.645771801,1.518436432,1.219313392,15.157384141
17.161756832,1.205313868,1.120999932,1.056027312,0.663225114,1.675516129,1.377837056,15.371931530
17.172262210,1.222757185,1.120999932,1.064601215,0.680678427,1.850049019,1.541923688,15.498255456
17.182774693,1.239732353,1.159000039,1.072689669,0.715584993,2.007128716,1.703575515,15.613428809
17.193256578,1.256173468,1.177999973,1.089766835,0.733038306,2.181661606,1.869703319,15.958751324
17.203776826,1.272181692,1.197000027,1.102209559,0.767944872,2.356194496,2.038751766,16.182363314
17.214267682,1.287647039,1.234999895,1.112955261,0.802851439,2.530727386,2.209705975,16.360920091
17.224750767,1.302597983,1.215999961,1.131414696,0.837758064,2.705260277,2.381903723,16.738496015
17.235252833,1.317066012,1.234999895,1.155682040,0.872664630,2.897246599,2.560977706,17.262455545
17.245757830,1.331021748,1.254000068,1.184567740,0.907571197,3.089232683,2.744538452,17.903389118
17.256260902,1.344453197,1.292000055,1.204374079,0.942477822,3.298672199,2.937091685,18.303971473
17.266786643,1.357384979,1.273000002,1.216597015,0.977384388,3.490658522,3.129447926,18.508299171
17.277366216,1.369844470,1.292000055,1.243737604,1.029744267,3.700098038,3.327740350,19.095452283
17.287764669,1.381559844,1.310999990,1.262469692,1.064650893,3.909537554,3.529906223,19.462611267
17.298270644,1.392857326,1.348999977,1.282377939,1.117010713,4.118977070,3.734599579,19.858752458
17.308768352,1.403600344,1.310999990,1.310493263,1.169370651,4.345870018,3.947006963,20.462914253
17.319276610,1.413803761,1.348999977,1.318975352,1.221730471,4.572762489,4.164447699,20.555744900
17.329789360,1.423456509,1.329999924,1.327423068,1.274090409,4.782202244,4.379108213,20.649306881
17.340274134,1.432526862,1.329999924,1.346092726,1.326450229,5.009094715,4.598019151,21.005083640
17.350764948,1.441042444,1.368000031,1.358250210,1.396263361,5.235987663,4.819703718,21.190612392
17.361282296,1.449013936,1.368000031,1.368080709,1.448623300,5.462880611,5.043198120,21.314829210
17.371791194,1.456410238,1.406000018,1.383388147,1.518436432,5.689773560,5.267873466,21.580180691
17.382419180,1.463309133,1.386999965,1.395452755,1.588249564,5.934119225,5.499383956,21.757574020
17.392998244,1.469593072,1.406000018,1.394620943,1.658062816,6.161012173,5.729289918,21.601954865
17.403941592,1.475478477,1.406000018,1.424047705,1.727875948,6.405358315,5.964213628,22.226944495
17.414321702,1.480480845,1.386999965,1.452575072,1.815142393,6.649704456,6.202411493,22.826735136
17.424907461,1.484998597,1.406000018,1.463914815,1.884955645,6.894050598,6.442745793,22.980212353
17.435303522,1.488859967,1.424999952,1.486212072,1.972222090,7.138396740,6.684474148,23.416617538
17.445849063,1.492192745,1.368000031,1.498480591,2.042035341,7.400196075,6.933176870,23.589264691
17.456325473,1.494919872,1.444000006,1.503698820,2.129301786,7.644542217,7.180365746,23.580229927
17.466772909,1.497058924,1.406000018,1.504641500,2.216568232,7.888888359,7.426566813,23.461057400
17.477286648,1.498625453,1.386999965,1.506251213,2.321287870,8.133234024,7.672123156,23.359533472
17.487779000,1.499602023,1.386999965,1.506702896,2.408554316,8.377580643,7.917259138,23.228267906
17.498382823,1.499993031,1.444000006,1.513053574,2.495820761,8.621926308,8.162120496,23.249914896
17.508836751,1.499791916,1.424999952,1.525140442,2.600540638,8.866272926,8.406802990,23.420202821
17.519272841,1.499010292,1.424999952,1.522081442,2.687807083,9.110618591,8.651368441,23.198362084
17.529922586,1.497614680,1.406000018,1.530006612,2.792526722,9.354965210,8.895857851,23.260996903
17.540299140,1.495674401,1.424999952,1.529167429,2.897246599,9.599310875,9.140297312,23.096711040
17.550831452,1.493119876,1.386999965,1.521041662,3.019419670,9.826203346,9.378639455,22.747297534
17.561346685,1.489982445,1.444000006,1.534596286,3.124139309,10.070549965,9.619068064,22.958073314
17.571835966,1.486269584,1.386999965,1.535470526,3.228859186,10.314895630,9.860857791,22.839701235
17.582292198,1.481990160,1.273000002,1.502251050,3.351032257,10.541789055,10.097471275,21.841503150
17.592795805,1.477111748,0.930999994,1.433746417,3.473205328,10.733775139,10.318577402,19.938652123
17.603362009,1.471620081,0.778999984,1.337558071,3.577924967,10.890854836,10.517435297,17.331916142
17.613840437,1.465597540,0.759999990,1.223672275,3.700098038,10.995573997,10.683581382,14.285988225
17.624267645,1.459036882,0.778999984,1.123229618,3.822271109,11.065387726,10.816253406,11.607687522
17.634847624,1.451804045,0.740999937,1.036012639,3.944444180,11.135200500,10.927082777,9.284599585
17.645256402,1.444124784,0.703000009,0.948757530,4.066617012,11.170106888,11.011530040,6.975910177
17.655749078,1.435821001,0.703000009,0.876606208,4.171337128,11.187560081,11.072697861,5.071904442
17.666442226,1.426780746,0.664999962,0.831564940,4.293509960,11.205014229,11.118675830,3.878762600
17.676837404,1.417436735,0.722000003,0.803652982,4.415682793,11.222467422,11.154741864,3.134958797
17.687430782,1.407354730,0.817000031,0.772654192,4.537856102,11.239920616,11.184340213,2.314994477
17.697924622,1.396814204,0.759999990,0.753274819,4.660028934,11.239920616,11.203653577,1.801909014
17.708512667,1.385625178,0.759999990,0.739790714,4.764749050,11.257373810,11.222320558,1.441856404
17.719500234,1.373430479,0.740999937,0.719890722,4.904375076,11.257373810,11.234501042,0.919449547
17.730346903,1.360814307,0.759999990,0.696809329,5.026548386,11.257373810,11.242448988,0.317129807
17.740813699,1.348100627,0.684000015,0.693072054,5.148721218,11.239920616,11.241570417,0.220866775
17.751267650,1.334878781,0.740999937,0.701398050,5.253440857,11.257373810,11.247061861,0.433262934
17.761786253,1.321052047,0.835999966,0.695624746,5.375614166,11.257373810,11.250645110,0.281675531
17.772278650,1.306742388,0.684000015,0.691868511,5.497786999,11.257373810,11.252983233,0.183045558
17.782991372,1.291604951,0.722000003,0.689435545,5.619960308,11.257373810,11.254508893,0.119155022
17.793272226,1.276582452,0.722000003,0.687927892,5.724679947,11.257373810,11.255504409,0.079534296
17.803771697,1.260745753,0.797999978,0.686833436,5.846852779,11.257373810,11.256153998,0.050814891
17.814495838,1.244060462,0.684000015,0.686135930,5.969026089,11.257373810,11.256577864,0.032506031
17.825396903,1.226578952,0.797999978,0.685707017,6.091198921,11.257373810,11.256854444,0.021238175
17.835842522,1.209341854,0.740999937,0.685441995,6.213372231,11.257373810,11.257034916,0.014270272
17.846301358,1.191613238,0.627000034,0.685251425,6.318091869,11.257373810,11.257152676,0.009266866
17.856904847,1.173166688,0.797999978,0.685127727,6.440264702,11.257373810,11.257229517,0.006018934
17.867323340,1.154585474,0.835999966,0.685049469,6.562438011,11.257373810,11.257279657,0.003963223
17.877863751,1.135333733,0.703000009,0.684996159,6.684610844,11.257373810,11.257312373,0.002563709
17.888417652,1.115608342,0.759999990,0.696333493,6.789330959,11.257373810,11.257333722,0.296127512
17.898800335,1.095772109,0.646000028,0.692561910,6.911503792,11.274827003,11.263412377,0.194918683
17.909296855,1.075291801,0.740999937,0.678606835,7.033677101,11.257373810,11.261314065,-0.165219358
17.919783316,1.054410796,0.778999984,0.680790742,7.155849934,11.257373810,11.259944885,-0.107869362
17.930273851,1.033109479,0.759999990,0.682219298,7.278022766,11.257373810,11.259051474,-0.070356374
17.940769830,1.011392843,0.740999937,0.683152165,7.382742882,11.257373810,11.258468511,-0.045860115
17.951290824,0.989227170,0.740999937,0.683760033,7.504915714,11.257373810,11.258088119,-0.029897741
17.961782858,0.966735063,0.646000028,0.684154397,7.627089024,11.257373810,11.257839907,-0.019541091
17.972285674,0.943841155,0.703000009,0.684413171,7.749261856,11.257373810,11.257677945,-0.012745753
17.982776555,0.920603978,0.740999937,0.684581846,7.871434689,11.257373810,11.257572263,-0.008316352
17.993298746,0.896935861,0.646000028,0.695895472,7.993607998,11.257373810,11.257503303,0.284686238
18.003774421,0.873021869,0.684000015,0.703316017,8.098327637,11.274827003,11.263523031,0.473327951
18.014364453,0.848500873,0.740999937,0.697026650,8.220500946,11.274827003,11.267450993,0.308176248
18.024757735,0.824106659,0.797999978,0.681980122,8.342674255,11.274827003,11.270014047,-0.082943048
18.035291859,0.799059175,0.664999962,0.682967755,8.464846611,11.257373810,11.265621753,-0.054807089
18.045767679,0.773837877,0.664999962,0.683849095,8.587019920,11.274827003,11.268820440,-0.033850544
18.056340820,0.748076358,0.759999990,0.684317367,8.691740036,11.257373810,11.264842907,-0.019405140
18.066772004,0.722369503,0.703000009,0.684644410,8.813912392,11.274827003,11.268312232,-0.012959769
18.077289819,0.696166428,0.646000028,0.673514879,8.936085701,11.257373810,11.264511293,-0.298938373
18.087766045,0.669794948,0.722000003,0.666518254,9.040805817,11.257373810,11.262031124,-0.478667075
18.098381020,0.642807855,0.684000015,0.661596536,9.162978172,11.239920616,11.254348051,-0.601632521
18.108784076,0.616109782,0.664999962,0.658325429,9.285151482,11.239920616,11.249334732,-0.683412939
18.119306668,0.588863975,0.627000034,0.644943972,9.407324791,11.222467422,11.239998742,-1.024476368
18.129777110,0.561523241,0.588999987,0.624925275,9.512043953,11.205014229,11.227842144,-1.535763824
18.140273136,0.533896189,0.550999999,0.611719678,9.634217262,11.170106888,11.207780001,-1.866017985
18.150795170,0.505990937,0.550999999,0.603257508,9.756390572,11.152653694,11.188624430,-2.073971500
18.161371236,0.477741836,0.493999988,0.585899078,9.861110687,11.117747307,11.163995684,-2.509098600
18.171862249,0.449532311,0.493999988,0.563481384,9.983283043,11.082840919,11.135795611,-3.073150801
18.182434971,0.420925261,0.455999970,0.547605772,10.105456352,11.030481339,11.099200468,-3.462902107
18.192828587,0.392639814,0.474999994,0.537450634,10.210176468,10.995573997,11.063191811,-3.704865829
18.203385738,0.363755100,0.379999995,0.508046345,10.332348824,10.943214417,11.021501451,-4.441965972
18.213825566,0.335049694,0.379999995,0.477442635,10.437068939,10.873401642,10.970038971,-5.204425674
18.224375711,0.305909193,0.379999995,0.456285432,10.559242249,10.803587914,10.912199705,-5.718552513
18.234792701,0.277017736,0.323000014,0.443525555,10.663961411,10.733775139,10.850199822,-6.012807092
18.245445058,0.247363128,0.361000001,0.422096651,10.768681526,10.663961411,10.785484745,-6.529959582
18.255848027,0.218306437,0.266000003,0.398184792,10.890854836,10.576695442,10.712933568,-7.106837371
18.266569774,0.188271645,0.246999994,0.376779341,10.995573997,10.489428520,10.635268889,-7.615830452
18.277461299,0.157682588,0.227999985,0.342018299,11.117747307,10.384709358,10.548203180,-8.465179208
18.287912789,0.128266729,0.171000004,0.303248449,11.222467422,10.279989243,10.455002827,-9.414756975
18.298332755,0.098890029,0.171000004,0.274205191,11.327186584,10.157815933,10.351734802,-10.106596656
18.308989246,0.068807132,0.094999999,0.251784232,11.431906700,10.035643578,10.241897804,-10.623123270
18.319966646,0.037789420,0.094999999,0.215997199,11.536626816,9.896017075,10.121709396,-11.479722777
18.330552460,0.007862698,0.094999999,0.191500834,11.623892784,9.756390572,9.994766539,-12.040015253
18.341417269,-0.022855905,0.000000000,0.160353667,11.728612900,9.616764069,9.863416304,-12.769957541
18.351867667,-0.052393934,-0.018999999,0.122509574,11.833332062,9.459684372,9.723125464,-13.668100297
18.362370435,-0.082059485,0.000000000,0.103857285,11.920598984,9.302604675,9.577000746,-14.065875743
18.372914593,-0.111809577,0.000000000,0.077628209,12.007864952,9.145524979,9.427069336,-14.657629393
18.383414118,-0.141389868,-0.018999999,0.047492186,12.112585068,8.970992088,9.268589277,-15.345566526
18.393932314,-0.170967227,-0.075999998,0.014148659,12.199851036,8.796459198,9.104531098,-16.113307724
18.404383715,-0.200290219,-0.056999996,-0.021148416,12.287117958,8.604473114,8.930768388,-16.925975768
18.414838394,-0.229544638,-0.075999998,-0.040330948,12.356930733,8.412487030,8.750673326,-17.317670374
18.425419959,-0.259063294,-0.133000001,-0.082423848,12.444197655,8.220500946,8.566446311,-18.300211190
18.435801661,-0.287924319,-0.171000004,-0.124080180,12.531463623,7.993607998,8.367393519,-19.262800915
18.446273557,-0.316924353,-0.189999998,-0.157006316,12.601277351,7.784168243,8.164731412,-19.997220361
18.456792004,-0.345928980,-0.284999996,-0.193724925,12.671090126,7.539822578,7.947584889,-20.821397349
18.467294501,-0.374753959,-0.246999994,-0.219341390,12.758357048,7.312929630,7.727051628,-21.356113101
18.477831253,-0.403525357,-0.284999996,-0.262300101,12.828169823,7.068583488,7.498243745,-22.335074487
18.488300189,-0.431953961,-0.303999990,-0.301808764,12.880529404,6.806784153,7.257971824,-23.218012343
18.498848628,-0.460428307,-0.342000008,-0.329508304,12.950343132,6.544984818,7.010219446,-23.790794572
18.509334532,-0.488553460,-0.361000001,-0.365367852,13.002702713,6.283185482,6.757585959,-24.572030698
18.519788980,-0.516404253,-0.361000001,-0.398305438,13.072516441,6.003932476,6.495702586,-25.272209186
18.530297409,-0.544196747,-0.398999989,-0.421259893,13.124876022,5.724679947,6.227783689,-25.710358117
18.540783845,-0.571718241,-0.474999994,-0.450513739,13.177235603,5.445427418,5.955926524,-26.309330807
18.551291211,-0.599070619,-0.437000006,-0.483410406,13.229596138,5.148721218,5.675434688,-26.997597352
18.561991826,-0.626684473,-0.474999994,-0.518886976,13.264502525,4.834561825,5.383243878,-27.745846839
18.572842095,-0.654424146,-0.569999993,-0.580738349,13.316862106,4.502949238,5.077354586,-29.169073667
